FAMILY	Agossypii	Dhansenii	Ncrassa	Nfumigata	Pcarinii	Pjirovecii	Rdelemar	Sjaponicus	Spombe	Tdeformans	Umaydis	Scerevisiae	Ylipolytica	Scryophilus	Soctosporus
ORTHOMCL9611	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9612	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9613	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9614	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9615	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9616	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9617	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9618	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9619	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ORTHOMCL9620	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9621	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9622	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9623	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9624	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9625	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9626	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ORTHOMCL9627	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9628	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9629	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9630	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9631	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9632	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9633	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9634	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ORTHOMCL9635	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9636	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9637	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ORTHOMCL9638	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9639	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9640	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9641	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9642	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9643	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9644	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9645	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9646	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9647	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9648	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9649	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9650	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9651	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9652	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9653	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9654	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9655	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9656	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ORTHOMCL9657	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9658	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9659	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9660	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9661	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9662	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9663	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9664	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9665	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9666	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ORTHOMCL9667	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9668	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9669	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9670	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9671	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9672	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9673	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9674	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9675	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9676	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9677	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9678	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9679	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9680	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9681	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9682	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9683	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9684	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9685	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9686	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9687	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9688	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9689	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9690	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9691	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9692	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9693	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9694	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9695	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9696	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ORTHOMCL9697	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9698	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9699	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9700	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9701	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9702	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ORTHOMCL9703	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9704	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9705	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9706	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9707	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9708	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9709	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9710	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9711	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9712	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9713	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9714	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9715	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9716	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9717	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9718	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9719	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9720	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9721	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ORTHOMCL9722	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9723	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9724	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9725	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9726	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9727	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9728	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ORTHOMCL9729	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9730	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9731	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ORTHOMCL9732	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9733	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9734	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9735	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9736	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9737	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9738	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
ORTHOMCL9739	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9740	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9741	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9742	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9743	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9744	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9745	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9746	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9747	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
ORTHOMCL9748	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9749	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9750	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9751	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9752	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9753	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9754	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9755	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
ORTHOMCL9756	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9757	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9758	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9759	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9760	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9761	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9762	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9763	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9764	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9765	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9766	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ORTHOMCL9767	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
ORTHOMCL9768	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9769	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9770	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9771	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9772	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9773	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9774	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9775	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9776	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9777	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9778	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9779	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9780	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9781	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9782	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9783	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9784	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9785	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
ORTHOMCL9786	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9787	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9788	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9789	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9790	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9791	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9792	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9793	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9794	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9795	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9796	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9797	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9798	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9799	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9800	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9801	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9802	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9803	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9804	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9805	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9806	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9807	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9808	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9809	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9810	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9811	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9812	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9813	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9814	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9815	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9816	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9817	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9818	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9819	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9820	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9821	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9822	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
ORTHOMCL9823	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
ORTHOMCL9824	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ORTHOMCL9825	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ORTHOMCL9826	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9827	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9828	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9829	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9830	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9831	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9832	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9833	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9834	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9835	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9836	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9837	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9838	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9839	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9840	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9841	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9842	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9843	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9844	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9845	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9846	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9847	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9848	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9849	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9850	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9851	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9852	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9853	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9854	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9855	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9856	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9857	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9858	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9859	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9860	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9861	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9862	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9863	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9864	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9865	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9866	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9867	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9868	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9869	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9870	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9871	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9872	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9873	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9874	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9875	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9876	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9877	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9878	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9879	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9880	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9881	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9882	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9883	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
ORTHOMCL9884	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
ORTHOMCL9885	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9886	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9887	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
ORTHOMCL9888	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9889	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9890	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9891	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9892	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9893	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9894	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9895	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9896	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9897	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9898	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9899	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9900	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9901	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9902	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ORTHOMCL9903	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9904	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9905	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9906	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ORTHOMCL9907	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ORTHOMCL9908	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ORTHOMCL9909	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL9910	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
ORTHOMCL9911	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
ORTHOMCL9912	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
ORTHOMCL9913	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ORTHOMCL9914	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ORTHOMCL9915	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ORTHOMCL9916	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ORTHOMCL9917	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9918	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
ORTHOMCL9919	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9920	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9921	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ORTHOMCL9922	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ORTHOMCL9923	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9924	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9925	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9926	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9927	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9928	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9929	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9930	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9931	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9932	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9933	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9934	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9935	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9936	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9937	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9938	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9939	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9940	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9941	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
ORTHOMCL9942	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ORTHOMCL9943	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9944	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9945	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9946	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9947	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL9948	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
